"";"Jahr";"Kw";"AlterVon";"Geschlecht";"Mortality"
"3027";2020;1;75;"männlich";78,129
"3028";2020;2;75;"männlich";82,5144
"3029";2020;3;75;"männlich";82,6875
"3030";2020;4;75;"männlich";82,9183
"3031";2020;5;75;"männlich";85,9188
"3032";2020;6;75;"männlich";80,6102
"3033";2020;7;75;"männlich";85,2841
"3034";2020;8;75;"männlich";79,7447
"3035";2020;9;75;"männlich";83,8415
"3036";2020;10;75;"männlich";84,8802
"3037";2020;11;75;"männlich";83,3222
"3038";2020;12;75;"männlich";85,111
"3039";2020;13;75;"männlich";83,553
"3040";2020;14;75;"männlich";91,5737
"3041";2020;15;75;"männlich";86,669
"3042";2020;16;75;"männlich";82,5721
"3043";2020;17;75;"männlich";82,2836
"3044";2020;18;75;"männlich";74,3784
"3045";2020;19;75;"männlich";72,8781
"3046";2020;20;75;"männlich";72,5896
"3047";2020;21;75;"männlich";69,0697
"3048";2020;22;75;"männlich";69,012
"3049";2020;23;75;"männlich";73,282
"3050";2020;24;75;"männlich";66,5308
"3051";2020;25;75;"männlich";67,0501
"3052";2020;26;75;"männlich";73,282
"3053";2020;27;75;"männlich";69,7622
"3054";2020;28;75;"männlich";67,2233
"3055";2020;29;75;"männlich";70,8008
"3056";2020;30;75;"männlich";69,1274
"3057";2020;31;75;"männlich";71,3201
"3058";2020;32;75;"männlich";69,5891
"3059";2020;33;75;"männlich";77,6097
"3060";2020;34;75;"männlich";70,2815
"3061";2020;35;75;"männlich";67,281
"3062";2020;36;75;"männlich";68,7812
"3063";2020;37;75;"männlich";70,3969
"3064";2020;38;75;"männlich";74,0898
"3065";2020;39;75;"männlich";69,1851
"3066";2020;40;75;"männlich";72,128
"3067";2020;41;75;"männlich";67,3387
"3068";2020;42;75;"männlich";73,5705
"3069";2020;43;75;"männlich";74,2052
"3070";2020;44;75;"männlich";72,8204
"3071";2020;45;75;"männlich";76,0517
"3072";2020;46;75;"männlich";78,0713
"3073";2020;47;75;"männlich";83,6107
"3074";2020;48;75;"männlich";82,8029
"3075";2020;49;75;"männlich";87,5922
"3076";2020;50;75;"männlich";96,7669
"3077";2020;51;75;"männlich";99,5943
"3078";2020;52;75;"männlich";98,3248
"3079";2020;53;75;"männlich";102,941
"3080";2020;1;80;"männlich";134,643
"3081";2020;2;80;"männlich";139,3135
"3082";2020;3;80;"männlich";138,5838
"3083";2020;4;80;"männlich";140,3352
"3084";2020;5;80;"männlich";150,1142
"3085";2020;6;80;"männlich";134,57
"3086";2020;7;80;"männlich";147,0491
"3087";2020;8;80;"männlich";144,8598
"3088";2020;9;80;"männlich";139,2405
"3089";2020;10;80;"männlich";144,7868
"3090";2020;11;80;"männlich";149,3844
"3091";2020;12;80;"männlich";142,8164
"3092";2020;13;80;"männlich";152,8873
"3093";2020;14;80;"männlich";154,7117
"3094";2020;15;80;"männlich";157,9227
"3095";2020;16;80;"männlich";144,349
"3096";2020;17;80;"männlich";139,1676
"3097";2020;18;80;"männlich";135,9566
"3098";2020;19;80;"männlich";132,3807
"3099";2020;20;80;"männlich";126,9074
"3100";2020;21;80;"männlich";125,3019
"3101";2020;22;80;"männlich";124,864
"3102";2020;23;80;"männlich";123,5504
"3103";2020;24;80;"männlich";126,9074
"3104";2020;25;80;"männlich";117,2744
"3105";2020;26;80;"männlich";125,8127
"3106";2020;27;80;"männlich";116,3987
"3107";2020;28;80;"männlich";120,3394
"3108";2020;29;80;"männlich";120,1205
"3109";2020;30;80;"männlich";125,3749
"3110";2020;31;80;"männlich";126,8344
"3111";2020;32;80;"männlich";127,9291
"3112";2020;33;80;"männlich";146,2464
"3113";2020;34;80;"männlich";128,8048
"3114";2020;35;80;"männlich";122,3098
"3115";2020;36;80;"männlich";125,01
"3116";2020;37;80;"männlich";128,8778
"3117";2020;38;80;"männlich";125,7398
"3118";2020;39;80;"männlich";128,9508
"3119";2020;40;80;"männlich";132,4537
"3120";2020;41;80;"männlich";130,7752
"3121";2020;42;80;"männlich";127,2723
"3122";2020;43;80;"männlich";136,1755
"3123";2020;44;80;"männlich";147,9248
"3124";2020;45;80;"männlich";135,8836
"3125";2020;46;80;"männlich";156,7551
"3126";2020;47;80;"männlich";161,3527
"3127";2020;48;80;"männlich";163,0311
"3128";2020;49;80;"männlich";176,9698
"3129";2020;50;80;"männlich";184,9973
"3130";2020;51;80;"männlich";194,4843
"3131";2020;52;80;"männlich";200,3955
"3132";2020;53;80;"männlich";200,9793
"3133";2021;1;0;"männlich";1,3058
"3134";2021;2;0;"männlich";1,3567
"3135";2021;3;0;"männlich";1,221
"3136";2021;4;0;"männlich";1,6111
"3137";2021;5;0;"männlich";1,4585
"3138";2021;6;0;"männlich";0,9666
"3139";2021;7;0;"männlich";1,2719
"3140";2021;8;0;"männlich";1,4754
"3141";2021;9;0;"männlich";1,4415
"3142";2021;10;0;"männlich";1,255
"3143";2021;11;0;"männlich";1,6111
"3144";2021;12;0;"männlich";1,238
"3145";2021;13;0;"männlich";1,5942
"3146";2021;14;0;"männlich";1,3567
"3147";2021;15;0;"männlich";1,5772
"3148";2021;16;0;"männlich";1,6281
"3149";2021;17;0;"männlich";1,2041
"3150";2021;18;0;"männlich";1,5942
"3151";2021;19;0;"männlich";1,5433
"3152";2021;20;0;"männlich";1,6111
"3153";2021;21;0;"männlich";1,645
"3154";2021;22;0;"männlich";1,6959
"3155";2021;23;0;"männlich";1,7637
"3156";2021;24;0;"männlich";1,9164
"3157";2021;25;0;"männlich";1,7637
"3158";2021;26;0;"männlich";1,5263
"3159";2021;27;0;"männlich";1,7129
"3160";2021;28;0;"männlich";1,5433
"3161";2021;29;0;"männlich";1,7468
"3162";2021;30;0;"männlich";1,5772
"3163";2021;31;0;"männlich";1,5772
"3164";2021;32;0;"männlich";1,3398
"3165";2021;33;0;"männlich";1,4415
"3166";2021;34;0;"männlich";1,4415
"3167";2021;35;0;"männlich";1,3567
"3168";2021;36;0;"männlich";1,7977
"3169";2021;37;0;"männlich";1,4415
"3170";2021;38;0;"männlich";1,679
"3171";2021;39;0;"männlich";1,2889
"3172";2021;40;0;"männlich";1,662
"3173";2021;41;0;"männlich";1,3398
"3174";2021;42;0;"männlich";1,6111
"3175";2021;43;0;"männlich";1,4246
"3176";2021;1;30;"männlich";1,2513
"3177";2021;2;30;"männlich";1,286
"3178";2021;3;30;"männlich";1,3208
"3179";2021;4;30;"männlich";1,286
"3180";2021;5;30;"männlich";1,5294
"3181";2021;6;30;"männlich";1,008
"3182";2021;7;30;"männlich";0,9732
"3183";2021;8;30;"männlich";0,8689
"3184";2021;9;30;"männlich";0,7299
"3185";2021;10;30;"männlich";1,5641
"3186";2021;11;30;"männlich";1,2513
"3187";2021;12;30;"männlich";1,286
"3188";2021;13;30;"männlich";1,3208
"3189";2021;14;30;"männlich";1,008
"3190";2021;15;30;"männlich";1,3556
"3191";2021;16;30;"männlich";1,286
"3192";2021;17;30;"männlich";1,3208
"3193";2021;18;30;"männlich";1,1818
"3194";2021;19;30;"männlich";0,8689
"3195";2021;20;30;"männlich";1,2165
"3196";2021;21;30;"männlich";1,147
"3197";2021;22;30;"männlich";1,147
"3198";2021;23;30;"männlich";0,9037
"3199";2021;24;30;"männlich";1,0427
"3200";2021;25;30;"männlich";1,4251
"3201";2021;26;30;"männlich";1,1122
"3202";2021;27;30;"männlich";1,3556
"3203";2021;28;30;"männlich";1,4946
"3204";2021;29;30;"männlich";1,2513
"3205";2021;30;30;"männlich";1,1818
"3206";2021;31;30;"männlich";1,147
"3207";2021;32;30;"männlich";1,3903
"3208";2021;33;30;"männlich";1,3556
"3209";2021;34;30;"männlich";0,8342
"3210";2021;35;30;"männlich";1,2165
"3211";2021;36;30;"männlich";1,3208
"3212";2021;37;30;"männlich";1,0775
"3213";2021;38;30;"männlich";0,9384
"3214";2021;39;30;"männlich";0,8689
"3215";2021;40;30;"männlich";1,1818
"3216";2021;41;30;"männlich";1,008
"3217";2021;42;30;"männlich";1,3903
"3218";2021;43;30;"männlich";1,147
"3219";2021;1;35;"männlich";1,6735
"3220";2021;2;35;"männlich";1,8595
"3221";2021;3;35;"männlich";1,6363
"3222";2021;4;35;"männlich";1,7851
"3223";2021;5;35;"männlich";1,971
"3224";2021;6;35;"männlich";1,4504
"3225";2021;7;35;"männlich";1,6363
"3226";2021;8;35;"männlich";1,7479
"3227";2021;9;35;"männlich";2,6405
"3228";2021;10;35;"männlich";1,9338
"3229";2021;11;35;"männlich";1,8223
"3230";2021;12;35;"männlich";1,7479
"3231";2021;13;35;"männlich";1,8223
"3232";2021;14;35;"männlich";2,157
"3233";2021;15;35;"männlich";1,7851
"3234";2021;16;35;"männlich";2,0082
"3235";2021;17;35;"männlich";2,2686
"3236";2021;18;35;"männlich";2,0826
"3237";2021;19;35;"männlich";2,3801
"3238";2021;20;35;"männlich";1,8595
"3239";2021;21;35;"männlich";1,971
"3240";2021;22;35;"männlich";2,0454
"3241";2021;23;35;"männlich";2,1198
"3242";2021;24;35;"männlich";2,157
"3243";2021;25;35;"männlich";2,3057
"3244";2021;26;35;"männlich";1,8595
"3245";2021;27;35;"männlich";1,4504
"3246";2021;28;35;"männlich";2,4545
"3247";2021;29;35;"männlich";1,5619
"3248";2021;30;35;"männlich";1,4504
"3249";2021;31;35;"männlich";2,157
"3250";2021;32;35;"männlich";2,4545
"3251";2021;33;35;"männlich";2,1198
"3252";2021;34;35;"männlich";1,7851
"3253";2021;35;35;"männlich";2,4917
"3254";2021;36;35;"männlich";1,8967
"3255";2021;37;35;"männlich";2,4917
"3256";2021;38;35;"männlich";2,0826
"3257";2021;39;35;"männlich";2,157
"3258";2021;40;35;"männlich";2,0454
"3259";2021;41;35;"männlich";1,6735
"3260";2021;42;35;"männlich";2,157
"3261";2021;43;35;"männlich";2,0454
"3262";2021;1;40;"männlich";2,963
"3263";2021;2;40;"männlich";3,0025
"3264";2021;3;40;"männlich";3,3185
"3265";2021;4;40;"männlich";3,1605
"3266";2021;5;40;"männlich";3,5161
"3267";2021;6;40;"männlich";3,0815
"3268";2021;7;40;"männlich";3,3975
"3269";2021;8;40;"männlich";3,042
"3270";2021;9;40;"männlich";3,437
"3271";2021;10;40;"männlich";2,963
"3272";2021;11;40;"männlich";2,7654
"3273";2021;12;40;"männlich";3,3185
"3274";2021;13;40;"männlich";2,8049
"3275";2021;14;40;"männlich";3,0025
"3276";2021;15;40;"männlich";2,6864
"3277";2021;16;40;"männlich";3,8321
"3278";2021;17;40;"männlich";3,6346
"3279";2021;18;40;"männlich";3,8321
"3280";2021;19;40;"männlich";3,2
"3281";2021;20;40;"männlich";2,9235
"3282";2021;21;40;"männlich";2,6074
"3283";2021;22;40;"männlich";3,121
"3284";2021;23;40;"männlich";3,2395
"3285";2021;24;40;"männlich";3,358
"3286";2021;25;40;"männlich";3,0025
"3287";2021;26;40;"männlich";2,5679
"3288";2021;27;40;"männlich";2,6074
"3289";2021;28;40;"männlich";2,8839
"3290";2021;29;40;"männlich";2,2518
"3291";2021;30;40;"männlich";2,7259
"3292";2021;31;40;"männlich";2,2913
"3293";2021;32;40;"männlich";2,8444
"3294";2021;33;40;"männlich";3,121
"3295";2021;34;40;"männlich";2,5679
"3296";2021;35;40;"männlich";2,6469
"3297";2021;36;40;"männlich";2,6074
"3298";2021;37;40;"männlich";2,9235
"3299";2021;38;40;"männlich";3,1605
"3300";2021;39;40;"männlich";2,7259
"3301";2021;40;40;"männlich";2,0938
"3302";2021;41;40;"männlich";3,3975
"3303";2021;42;40;"männlich";3,6346
"3304";2021;43;40;"männlich";2,4099
"3305";2021;1;45;"männlich";4,8292
"3306";2021;2;45;"männlich";6,2938
"3307";2021;3;45;"männlich";5,6605
"3308";2021;4;45;"männlich";4,4333
"3309";2021;5;45;"männlich";4,9875
"3310";2021;6;45;"männlich";5,5021
"3311";2021;7;45;"männlich";4,9084
"3312";2021;8;45;"männlich";4,5125
"3313";2021;9;45;"männlich";4,8688
"3314";2021;10;45;"männlich";4,2354
"3315";2021;11;45;"männlich";4,8292
"3316";2021;12;45;"männlich";4,5125
"3317";2021;13;45;"männlich";5,6605
"3318";2021;14;45;"männlich";4,8688
"3319";2021;15;45;"männlich";5,0271
"3320";2021;16;45;"männlich";4,6313
"3321";2021;17;45;"männlich";4,5917
"3322";2021;18;45;"männlich";5,4625
"3323";2021;19;45;"männlich";5,3438
"3324";2021;20;45;"männlich";4,7896
"3325";2021;21;45;"männlich";4,8292
"3326";2021;22;45;"männlich";4,3542
"3327";2021;23;45;"männlich";4,6709
"3328";2021;24;45;"männlich";4,6709
"3329";2021;25;45;"männlich";5,3834
"3330";2021;26;45;"männlich";4,5521
"3331";2021;27;45;"männlich";5,225
"3332";2021;28;45;"männlich";4,7104
"3333";2021;29;45;"männlich";4,9875
"3334";2021;30;45;"männlich";4,8688
"3335";2021;31;45;"männlich";4,1563
"3336";2021;32;45;"männlich";4,1563
"3337";2021;33;45;"männlich";5,1459
"3338";2021;34;45;"männlich";4,0771
"3339";2021;35;45;"männlich";4,5521
"3340";2021;36;45;"männlich";5,1063
"3341";2021;37;45;"männlich";5,225
"3342";2021;38;45;"männlich";4,8292
"3343";2021;39;45;"männlich";4,5917
"3344";2021;40;45;"männlich";4,4333
"3345";2021;41;45;"männlich";5,0667
"3346";2021;42;45;"männlich";3,7604
"3347";2021;43;45;"männlich";4,6709
"3348";2021;1;50;"männlich";8,9429
"3349";2021;2;50;"männlich";8,9123
"3350";2021;3;50;"männlich";8,6979
"3351";2021;4;50;"männlich";9,0654
"3352";2021;5;50;"männlich";9,1267
"3353";2021;6;50;"männlich";8,606
"3354";2021;7;50;"männlich";8,606
"3355";2021;8;50;"männlich";7,8097
"3356";2021;9;50;"männlich";7,381
"3357";2021;10;50;"männlich";8,116
"3358";2021;11;50;"männlich";7,1666
"3359";2021;12;50;"männlich";8,0241
"3360";2021;13;50;"männlich";8,6979
"3361";2021;14;50;"männlich";8,7592
"3362";2021;15;50;"männlich";8,5448
"3363";2021;16;50;"männlich";9,4023
"3364";2021;17;50;"männlich";9,433
"3365";2021;18;50;"männlich";8,9429
"3366";2021;19;50;"männlich";7,6566
"3367";2021;20;50;"männlich";7,9323
"3368";2021;21;50;"männlich";7,871
"3369";2021;22;50;"männlich";7,7485
"3370";2021;23;50;"männlich";8,0548
"3371";2021;24;50;"männlich";8,2691
"3372";2021;25;50;"männlich";6,7684
"3373";2021;26;50;"männlich";7,2891
"3374";2021;27;50;"männlich";7,1053
"3375";2021;28;50;"männlich";7,626
"3376";2021;29;50;"männlich";6,9522
"3377";2021;30;50;"männlich";6,7072
"3378";2021;31;50;"männlich";7,5954
"3379";2021;32;50;"männlich";7,2891
"3380";2021;33;50;"männlich";7,2585
"3381";2021;34;50;"männlich";6,7072
"3382";2021;35;50;"männlich";7,1053
"3383";2021;36;50;"männlich";7,5341
"3384";2021;37;50;"männlich";7,2278
"3385";2021;38;50;"männlich";7,8404
"3386";2021;39;50;"männlich";6,9828
"3387";2021;40;50;"männlich";8,0548
"3388";2021;41;50;"männlich";7,9323
"3389";2021;42;50;"männlich";7,4729
"3390";2021;43;50;"männlich";7,4422
"3391";2021;1;55;"männlich";15,348
"3392";2021;2;55;"männlich";15,758
"3393";2021;3;55;"männlich";14,8793
"3394";2021;4;55;"männlich";14,85
"3395";2021;5;55;"männlich";13,8835
"3396";2021;6;55;"männlich";14,3814
"3397";2021;7;55;"männlich";14,645
"3398";2021;8;55;"männlich";12,6826
"3399";2021;9;55;"männlich";13,8249
"3400";2021;10;55;"männlich";13,2098
"3401";2021;11;55;"männlich";12,8583
"3402";2021;12;55;"männlich";13,6198
"3403";2021;13;55;"männlich";13,9127
"3404";2021;14;55;"männlich";14,4985
"3405";2021;15;55;"männlich";16,3438
"3406";2021;16;55;"männlich";14,7329
"3407";2021;17;55;"männlich";15,1429
"3408";2021;18;55;"männlich";15,1722
"3409";2021;19;55;"männlich";14,1471
"3410";2021;20;55;"männlich";14,8207
"3411";2021;21;55;"männlich";13,7956
"3412";2021;22;55;"männlich";14,3228
"3413";2021;23;55;"männlich";15,0258
"3414";2021;24;55;"männlich";14,0885
"3415";2021;25;55;"männlich";12,5947
"3416";2021;26;55;"männlich";13,6198
"3417";2021;27;55;"männlich";12,9169
"3418";2021;28;55;"männlich";13,4441
"3419";2021;29;55;"männlich";12,5068
"3420";2021;30;55;"männlich";12,5361
"3421";2021;31;55;"männlich";13,6784
"3422";2021;32;55;"männlich";13,4734
"3423";2021;33;55;"männlich";13,0926
"3424";2021;34;55;"männlich";12,5654
"3425";2021;35;55;"männlich";12,624
"3426";2021;36;55;"männlich";12,9462
"3427";2021;37;55;"männlich";11,8917
"3428";2021;38;55;"männlich";13,4148
"3429";2021;39;55;"männlich";12,9755
"3430";2021;40;55;"männlich";13,8835
"3431";2021;41;55;"männlich";13,4148
"3432";2021;42;55;"männlich";13,1219
"3433";2021;43;55;"männlich";14,5571
"3434";2021;1;60;"männlich";27,3847
"3435";2021;2;60;"männlich";25,8846
"3436";2021;3;60;"männlich";25,4311
"3437";2021;4;60;"männlich";24,873
"3438";2021;5;60;"männlich";26,1986
"3439";2021;6;60;"männlich";26,8963
"3440";2021;7;60;"männlich";25,2916
"3441";2021;8;60;"männlich";22,7799
"3442";2021;9;60;"männlich";21,7682
"3443";2021;10;60;"männlich";22,7101
"3444";2021;11;60;"männlich";20,617
"3445";2021;12;60;"männlich";23,2682
"3446";2021;13;60;"männlich";24,8381
"3447";2021;14;60;"männlich";22,431
"3448";2021;15;60;"männlich";23,7915
"3449";2021;16;60;"männlich";24,9776
"3450";2021;17;60;"männlich";25,2916
"3451";2021;18;60;"männlich";25,9195
"3452";2021;19;60;"männlich";22,5357
"3453";2021;20;60;"männlich";23,4427
"3454";2021;21;60;"männlich";22,431
"3455";2021;22;60;"männlich";23,1636
"3456";2021;23;60;"männlich";21,8031
"3457";2021;24;60;"männlich";24,4892
"3458";2021;25;60;"männlich";23,3729
"3459";2021;26;60;"männlich";22,4659
"3460";2021;27;60;"männlich";22,5357
"3461";2021;28;60;"männlich";21,524
"3462";2021;29;60;"männlich";21,9775
"3463";2021;30;60;"männlich";22,1519
"3464";2021;31;60;"männlich";21,8031
"3465";2021;32;60;"männlich";20,7565
"3466";2021;33;60;"männlich";19,9193
"3467";2021;34;60;"männlich";22,0473
"3468";2021;35;60;"männlich";22,8845
"3469";2021;36;60;"männlich";21,0356
"3470";2021;37;60;"männlich";21,9775
"3471";2021;38;60;"männlich";22,9892
"3472";2021;39;60;"männlich";21,2798
"3473";2021;40;60;"männlich";22,1519
"3474";2021;41;60;"männlich";23,5822
"3475";2021;42;60;"männlich";25,0823
"3476";2021;43;60;"männlich";22,6054
"3477";2021;1;65;"männlich";41,2633
"3478";2021;2;65;"männlich";42,5488
"3479";2021;3;65;"männlich";41,9061
"3480";2021;4;65;"männlich";40,8777
"3481";2021;5;65;"männlich";40,6206
"3482";2021;6;65;"männlich";39,5065
"3483";2021;7;65;"männlich";38,6924
"3484";2021;8;65;"männlich";37,7069
"3485";2021;9;65;"männlich";36,3786
"3486";2021;10;65;"männlich";35,4359
"3487";2021;11;65;"männlich";35,9072
"3488";2021;12;65;"männlich";36,1215
"3489";2021;13;65;"männlich";35,0074
"3490";2021;14;65;"männlich";38,7781
"3491";2021;15;65;"männlich";37,1927
"3492";2021;16;65;"männlich";39,9779
"3493";2021;17;65;"männlich";39,3351
"3494";2021;18;65;"männlich";38,8638
"3495";2021;19;65;"männlich";37,964
"3496";2021;20;65;"männlich";36,8499
"3497";2021;21;65;"männlich";35,8215
"3498";2021;22;65;"männlich";39,2923
"3499";2021;23;65;"männlich";34,4932
"3500";2021;24;65;"männlich";36,8928
"3501";2021;25;65;"männlich";32,6507
"3502";2021;26;65;"männlich";33,2506
"3503";2021;27;65;"männlich";34,0647
"3504";2021;28;65;"männlich";35,9072
"3505";2021;29;65;"männlich";34,7503
"3506";2021;30;65;"männlich";32,3936
"3507";2021;31;65;"männlich";33,1649
"3508";2021;32;65;"männlich";32,8221
"3509";2021;33;65;"männlich";34,6646
"3510";2021;34;65;"männlich";31,9223
"3511";2021;35;65;"männlich";31,8795
"3512";2021;36;65;"männlich";35,6073
"3513";2021;37;65;"männlich";33,5077
"3514";2021;38;65;"männlich";34,7075
"3515";2021;39;65;"männlich";33,6363
"3516";2021;40;65;"männlich";34,9217
"3517";2021;41;65;"männlich";35,4359
"3518";2021;42;65;"männlich";36,6357
"3519";2021;43;65;"männlich";33,3363
"3520";2021;1;70;"männlich";64,8148
"3521";2021;2;70;"männlich";65,3001
"3522";2021;3;70;"männlich";64,3834
"3523";2021;4;70;"männlich";64,1138
"3524";2021;5;70;"männlich";57,3735
"3525";2021;6;70;"männlich";57,697
"3526";2021;7;70;"männlich";56,6725
"3527";2021;8;70;"männlich";54,893
"3528";2021;9;70;"männlich";53,5989
"3529";2021;10;70;"männlich";52,5204
"3530";2021;11;70;"männlich";53,0597
"3531";2021;12;70;"männlich";52,9518
"3532";2021;13;70;"männlich";55,1627
"3533";2021;14;70;"männlich";55,8636
"3534";2021;15;70;"männlich";60,3392
"3535";2021;16;70;"männlich";57,1578
"3536";2021;17;70;"männlich";57,1578
"3537";2021;18;70;"männlich";59,5304
"3538";2021;19;70;"männlich";56,2411
"3539";2021;20;70;"männlich";56,8342
"3540";2021;21;70;"männlich";52,0351
"3541";2021;22;70;"männlich";51,8734
"3542";2021;23;70;"männlich";50,9028
"3543";2021;24;70;"männlich";54,893
"3544";2021;25;70;"männlich";48,1527
"3545";2021;26;70;"männlich";49,8243
"3546";2021;27;70;"männlich";51,4959
"3547";2021;28;70;"männlich";50,04
"3548";2021;29;70;"männlich";52,1969
"3549";2021;30;70;"männlich";50,0939
"3550";2021;31;70;"männlich";48,2606
"3551";2021;32;70;"männlich";50,8489
"3552";2021;33;70;"männlich";47,3978
"3553";2021;34;70;"männlich";49,0155
"3554";2021;35;70;"männlich";46,6968
"3555";2021;36;70;"männlich";52,1969
"3556";2021;37;70;"männlich";50,3096
"3557";2021;38;70;"männlich";52,5204
"3558";2021;39;70;"männlich";53,0597
"3559";2021;40;70;"männlich";50,1479
"3560";2021;41;70;"männlich";51,0106
"3561";2021;42;70;"männlich";54,7852
"3562";2021;43;70;"männlich";57,2656
"3563";2021;1;75;"männlich";106,4453
"3564";2021;2;75;"männlich";104,6401
"3565";2021;3;75;"männlich";104,3822
"3566";2021;4;75;"männlich";94,002
"3567";2021;5;75;"männlich";95,227
"3568";2021;6;75;"männlich";93,6152
